origin_station_complex_id,origin_station_complex_name,origin_latitude,origin_longitude,destination_station_complex_id,destination_station_complex_name,destination_latitude,destination_longitude,estimated_average_ridership,origin_borough,destination_borough,distance,proposed_fare,hourly_revenue,proposed_annual_rev_per_ride,current_annual_rev_per_ride,Unnamed: 16,proj_annual_rev,current_annual_rev,pct_winners,Unnamed: 20,2019,2020
460,33 St-Rawson St (7),40.744587,-73.930997,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735066,-73.990416,4.1772,Bronx,Manhattan,3.17946021702432,2.7630704520858367,11.541897892452956,6432.596649039822,6751.3769937111865,,,,,,,
329,Rector St (1),40.707513,-74.013783,463,Hunters Point Av (7),40.742216,-73.948916,0.2356,Bronx,Manhattan,4.157695497045489,2.997846919290917,0.7062927341849401,393.6351124826707,380.7872306134146,,,,,,,
471,34 St-Hudson Yards (7),40.755882,-74.00191,123,Grand St (L),40.711926,-73.94067,0.2492,Bronx,Manhattan,4.416354781875751,3.05992514765018,0.7625333467944249,424.9794528660903,402.7681573381278,,,,,,,
365,Castle Hill Av (6),40.834255,-73.851222,377,3 Av-138 St (6),40.810476,-73.926138,10.929,Bronx,Manhattan,4.247694142891356,3.019446594293925,32.99953182903831,18391.488110647395,17663.937365764043,,,,,,,
383,183 St (4),40.858407,-73.903879,463,Hunters Point Av (7),40.742216,-73.948916,0.298,Bronx,Manhattan,8.366565731441067,4.007975775545856,1.194376781112665,665.6569094152219,481.6408944091577,,,,,,,
36,Bay Ridge Av (R),40.634967,-74.023377,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,0.819,Bronx,Manhattan,8.437474761583113,4.024993942779947,3.2964700391367763,1837.2075654279429,1323.704337319128,,,,,,,
313,"72 St (1,2,3)",40.778453,-73.98197,186,Van Siclen Av (C),40.67271,-73.890358,0.4906,Bronx,Manhattan,8.740268623328037,4.097664469598729,2.010314188785136,1120.3998194051069,792.9296067017877,,,,,,,
83,"Woodhaven Blvd (J,Z)",40.693879,-73.851576,98,"Flushing Av (M,J)",40.70026,-73.941126,4.4836,Bronx,Manhattan,4.711741377694192,3.1308179306466064,14.037335273847123,7823.368105087882,7246.5943428620785,,,,,,,
334,"Clark St (2,3)",40.697466,-73.993086,71,8 Av (N),40.635064,-74.011719,0.7608,Bronx,Manhattan,4.420815149623138,3.060995635909553,2.328805479799988,1297.9032101316986,1229.6389008942522,,,,,,,
453,82 St-Jackson Hts (7),40.747659,-73.883697,278,"Jamaica Center-Parsons/Archer (E,J,Z)",40.702147,-73.801109,0.2154,Bronx,Manhattan,5.346995635081189,3.2832789524194856,0.7072182863511572,394.1509465178004,348.139089448767,,,,,,,
28,Union St (R),40.677316,-73.98311,111,Seneca Av (M),40.702762,-73.90774,0.2618,Bronx,Manhattan,4.322398346779143,3.0373756032269945,0.7951849329248271,443.1770218868315,423.13283945072976,,,,,,,
620,"Court St (R)/Borough Hall (2,3,4,5)",40.693241,-73.990642,100,"Hewes St (M,J)",40.70687,-73.953431,0.2276,Bronx,Manhattan,2.1647580550229897,2.5195419332055176,0.5734477439975758,319.5971815736012,367.8572737165245,,,,,,,
623,"Canal St (J,N,Q,R,W,Z,6)",40.718701,-74.00058,341,"Eastern Pkwy-Brooklyn Museum (2,3)",40.671987,-73.964375,2.047,Bronx,Manhattan,3.743669279238596,2.898480627017263,5.933189843504338,3306.7193507576485,3308.4527209917646,,,,,,,
10,"49 St (N,R,W)",40.759901,-73.984139,97,"Myrtle Av (M,J,Z)",40.697207,-73.935657,0.4916,Bronx,Manhattan,5.020803443448837,3.2049928264277208,1.5755744734718675,878.1081909410183,794.545851313899,,,,,,,
325,Canal St (1),40.722854,-74.006277,35,"59 St (N,R)",40.641362,-74.017881,0.2556,Bronx,Manhattan,5.6633482199687535,3.3592035727925005,0.8586124332057631,478.5267996760552,413.11212285564,,,,,,,
144,Dyckman St (A),40.865491,-73.927271,32,"36 St (D,N,R)",40.655144,-74.003549,1.1648,Bronx,Manhattan,15.072014889657774,5.617283573517866,6.54301190643361,3646.588876121791,1882.6017241872044,,,,,,,
60,Fort Hamilton Pkwy (D),40.640914,-73.994304,216,"174-175 Sts (B,D)",40.8459,-73.910136,0.4758,Bronx,Manhattan,14.832836222174477,5.559880693321874,2.645391233882548,1474.3445960996708,769.009186442541,,,,,,,
242,"Fort Hamilton Pkwy (F,G)",40.650782,-73.975776,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,1.1866,Bronx,Manhattan,7.278705190178178,3.7468892456427625,4.446058778879702,2477.9029470670066,1917.83585673123,,,,,,,
458,46 St-Bliss St (7),40.743132,-73.918435,160,"72 St (C,B)",40.775594,-73.97641,0.7552,Bronx,Manhattan,3.7731888546873376,2.905565325124961,2.1942829335343705,1222.9303340595286,1220.587931066429,,,,,,,
58,"Coney Island-Stillwell Av (D,F,N,Q)",40.577422,-73.981233,245,18 Av (F),40.629755,-73.976971,2.9612,Bronx,Manhattan,3.622806740560241,2.869473617734458,8.497085276835277,4735.644240460342,4786.023545383884,,,,,,,
601,"14 St (F,M,1,2,3)/6 Av (L)",40.737796,-73.997732,240,"7 Av (F,G)",40.666271,-73.980305,12.8608,Bronx,Manhattan,5.025555063178762,3.206133215162903,41.23343805356706,22980.45589410396,20786.198707440584,,,,,,,
405,23 St (6),40.739864,-73.986599,78,Avenue U (N),40.597473,-73.979137,1.859,Bronx,Manhattan,9.84614623992534,4.363075097582081,8.11095660640509,4520.444797989833,3004.598733914846,,,,,,,
463,Hunters Point Av (7),40.742216,-73.948916,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,7.994,Bronx,Manhattan,1.6349215609859804,2.3923811746366352,19.124695110045263,10658.684630993572,12920.25942921747,,,,,,,
1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.912034,355,"Winthrop St (2,5)",40.656652,-73.9502,0.9276,Bronx,Manhattan,8.420300813840946,4.020872195321827,3.729761048380527,2078.691792726723,1499.2285021944117,,,,,,,
48,Avenue H (Q),40.62927,-73.961639,43,Parkside Av (Q),40.655292,-73.961495,0.2814,Bronx,Manhattan,1.7979823764977636,2.4315157703594634,0.6842285377791529,381.3381681511472,454.8112338481106,,,,,,,
287,Flushing Av (G),40.700377,-73.950234,31,25 St (R),40.660397,-73.998091,0.475,Bronx,Manhattan,3.730800484671936,2.8953921163212644,1.3753112552526006,766.4963469924137,767.716190752852,,,,,,,
181,"Utica Av (A,C)",40.679364,-73.930729,14,"23 St (R,W)",40.741303,-73.989344,1.8406,Bronx,Manhattan,5.266840326410218,3.2640416783384523,6.007795113149755,3348.29878699886,2974.859833051999,,,,,,,
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.712603,-74.009552,358,"Newkirk Av-Little Haiti (2,5)",40.639967,-73.948411,0.4862,Bronx,Manhattan,5.954181871681127,3.4290036492034703,1.6671815742427274,929.1631850968928,785.8181304084982,,,,,,,
323,Christopher St-Sheridan Sq (1),40.733422,-74.002906,381,Kingsbridge Rd (4),40.86776,-73.897174,0.7074,Bronx,Manhattan,10.80450306702766,4.5930807360866375,3.249145312707688,1810.832277803579,1143.3314386075108,,,,,,,
98,"Flushing Av (M,J)",40.70026,-73.941126,47,"Newkirk Plaza (B,Q)",40.635082,-73.962793,0.5516,Bronx,Manhattan,4.644368765349081,3.1146485036837794,1.7180401146319726,957.5079581603276,891.5205280405751,,,,,,,
455,69 St (7),40.746325,-73.896403,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725606,-73.995432,0.7738,Bronx,Manhattan,5.378604784218848,3.2908651482125237,2.5464714516868505,1419.2140564427689,1250.6500808516985,,,,,,,
312,79 St (1),40.783934,-73.979917,424,"Pelham Pkwy (2,5)",40.857192,-73.867615,0.6844,Bronx,Manhattan,7.752499826552232,3.860599958372536,2.6421946115101638,1472.563036207836,1106.1578125289514,,,,,,,
52,Avenue U (Q),40.5993,-73.955929,375,Cypress Av (6),40.805368,-73.914042,0.6834,Bronx,Manhattan,14.406141595868316,5.457473983008396,3.7296377199879376,2078.6230586405018,1104.5415679168402,,,,,,,
10,"49 St (N,R,W)",40.759901,-73.984139,145,190 St (A),40.859022,-73.93418,0.2642,Bronx,Manhattan,7.330104841204423,3.7592251618890615,0.99318728777109,553.5288285094576,427.0118265197968,,,,,,,
149,163 St-Amsterdam Av (C),40.836013,-73.939892,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",40.758663,-73.981329,3.9568,Bronx,Manhattan,5.767195739735136,3.3841269775364324,13.390313624716155,7462.76629325089,6395.156681201863,,,,,,,
340,"Grand Army Plaza (2,3)",40.675235,-73.971046,321,18 St (1),40.74104,-73.997871,0.2414,Bronx,Manhattan,4.75886722977391,3.142128135145738,0.7585097318241812,422.7369887223432,390.16144936366,,,,,,,
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,114,Central Av (M),40.697857,-73.927397,0.5098,Bronx,Manhattan,5.09206798285301,3.2220963158847225,1.6426247018380316,915.477008298826,823.9615032543243,,,,,,,
450,103 St-Corona Plaza (7),40.749865,-73.8627,366,Parkchester (6),40.833226,-73.860816,0.5146,Bronx,Manhattan,5.760595896772777,3.3825430152254663,1.7406566356350248,970.1127272002876,831.7194773924581,,,,,,,
316,50 St (1),40.761728,-73.983849,273,"Queens Plaza (E,M,R)",40.748973,-73.937243,0.5302,Bronx,Manhattan,2.593633289379833,2.62247198945116,1.3904346488070052,774.925003319705,856.932893341394,,,,,,,
266,"Elmhurst Av (M,R)",40.742454,-73.882017,222,Roosevelt Island (F),40.759145,-73.95326,0.4632,Bronx,Manhattan,3.903302604316538,2.9367926250359693,1.360322343916661,758.1426410654738,748.6445043299391,,,,,,,
433,"Jackson Av (2,5)",40.81649,-73.907807,307,116 St-Columbia University (1),40.807722,-73.96411,0.2,Bronx,Manhattan,3.006008165619122,2.721441959748589,0.5442883919497179,303.34592445635764,323.24892242225343,,,,,,,
231,"Grand St (B,D)",40.718267,-73.993753,292,Fulton St (G),40.687119,-73.975375,2.9046,Bronx,Manhattan,2.357628281729548,2.5658307876150914,7.452712105706794,4153.588202229319,4694.544100338388,,,,,,,
461,"Queensboro Plaza (7,N,W)",40.750582,-73.940202,218,"167 St (B,D)",40.833771,-73.91844,0.2452,Bronx,Manhattan,5.859512119809835,3.4062829087543607,0.8352205692265693,465.4899120472236,396.3031788896827,,,,,,,
310,"96 St (1,2,3)",40.793919,-73.972323,118,3 Av (L),40.732849,-73.986122,1.7028,Bronx,Manhattan,4.280923919553175,3.027421740692762,5.155093740051636,2873.066373202407,2752.141325503066,,,,,,,
453,82 St-Jackson Hts (7),40.747659,-73.883697,612,"Lexington Av-53 St (E,M)/51 St (6)",40.75733,-73.970487,2.8498,Bronx,Manhattan,4.591583600058473,3.1019800640140334,8.840022786427193,4926.7721377599255,4605.97389559469,,,,,,,
316,50 St (1),40.761728,-73.983849,391,"138 St-Grand Concourse (4,5)",40.813224,-73.929849,0.22,Bronx,Manhattan,4.543144086161048,3.0903545806786514,0.6798780077493033,378.91350583370826,355.57381466447885,,,,,,,
150,155 St (C),40.830518,-73.941514,601,"14 St (F,M,1,2,3)/6 Av (L)",40.737796,-73.997732,0.467,Bronx,Manhattan,7.049395625249962,3.691854950059991,1.7240962616780158,960.8832047235416,754.7862338559619,,,,,,,
70,Bay 50 St (D),40.588841,-73.983765,235,York St (F),40.701397,-73.986751,0.4692,Bronx,Manhattan,7.778530270555656,3.866847264933357,1.8143247367067312,1011.1698552836028,758.3419720026066,,,,,,,
44,"Church Av (B,Q)",40.650527,-73.962982,343,Nostrand Av (3),40.669847,-73.950466,0.758,Bronx,Manhattan,1.4873818103383916,2.356971634481214,1.78658449893676,995.7095070648438,1225.1134159803407,,,,,,,
620,"Court St (R)/Borough Hall (2,3,4,5)",40.693241,-73.990642,68,Bay Pkwy (D),40.601875,-73.993728,3.2154,Bronx,Manhattan,6.3149236628447225,3.515581679082733,11.30400133092262,6300.010774621477,5196.872925782569,,,,,,,
151,"145 St (A,C,B,D)",40.824783,-73.944216,217,"170 St (B,D)",40.839306,-73.9134,7.5526,Bronx,Manhattan,1.897972262233076,2.455513342935938,18.545510073857965,10335.889908871784,12206.849057431558,,,,,,,
461,"Queensboro Plaza (7,N,W)",40.750582,-73.940202,456,61 St-Woodside (7),40.74563,-73.902984,1.4122,Bronx,Manhattan,1.9779849945033028,2.4747163986807927,3.494794498217016,1947.7388890273623,2282.460641223532,,,,,,,
58,"Coney Island-Stillwell Av (D,F,N,Q)",40.577422,-73.981233,67,20 Av (D),40.604556,-73.998168,0.2666,Bronx,Manhattan,2.0747029026210027,2.4979286966290406,0.6659477905213023,371.1498373715372,430.8908135888639,,,,,,,
369,Elder Av (6),40.828584,-73.879159,265,"Grand Av-Newtown (M,R)",40.737015,-73.877223,1.3324,Bronx,Manhattan,6.327687824896083,3.51864507797506,4.68824270189397,2612.878278346931,2153.4843211770526,,,,,,,
127,DeKalb Av (L),40.703811,-73.918425,175,"Hoyt-Schermerhorn Sts (A,C,G)",40.688484,-73.985001,0.4782,Bronx,Manhattan,3.6448630221446976,2.874767125314728,1.3747136393255026,766.1632802605917,772.888173511608,,,,,,,
396,96 St (6),40.785672,-73.95107,349,Junius St (3),40.663515,-73.902447,0.2348,Bronx,Manhattan,8.81598164096192,4.115835593830861,0.966398197431486,538.5985792250622,379.4942349237256,,,,,,,
153,"125 St (A,C,B,D)",40.811109,-73.952343,222,Roosevelt Island (F),40.759145,-73.95326,0.4654,Bronx,Manhattan,3.59072600832298,2.861774241997515,1.3318697322256434,742.2852685323354,752.2002424765838,,,,,,,
261,"Forest Hills-71 Av (E,F,M,R)",40.721691,-73.844521,292,Fulton St (G),40.687119,-73.975375,1.2926,Bronx,Manhattan,7.258344654675883,3.742002717122212,4.836912712152171,2695.7359000925667,2089.1577856150243,,,,,,,
313,"72 St (1,2,3)",40.778453,-73.98197,620,"Court St (R)/Borough Hall (2,3,4,5)",40.693241,-73.990642,7.5056,Bronx,Manhattan,5.905125469035483,3.417230112568516,25.64836233289425,14294.492217247556,12130.88556066233,,,,,,,
41,"7 Av (B,Q)",40.67705,-73.972367,471,34 St-Hudson Yards (7),40.755882,-74.00191,3.9362,Bronx,Manhattan,5.662296559799705,3.358951174351929,13.221503612484064,7368.684130236906,6361.862042192371,,,,,,,
291,Clinton-Washington Avs (G),40.688089,-73.966839,153,"125 St (A,C,B,D)",40.811109,-73.952343,1.8312,Bronx,Manhattan,8.53375524228956,4.048101258149494,7.412883023923353,4131.390430216276,2959.667133698153,,,,,,,
271,"Steinway St (M,R)",40.756879,-73.92074,129,Halsey St (L),40.695602,-73.904084,0.2176,Bronx,Manhattan,4.322772188315961,3.0374653251958303,0.6609524547626127,368.3658082316513,351.69482759541177,,,,,,,
99,"Lorimer St (M,J)",40.703869,-73.947408,80,"121 St (J,Z)",40.700492,-73.828294,0.2118,Bronx,Manhattan,6.243658337900996,3.498478001096239,0.7409776406321834,412.9659032298915,342.3206088451665,,,,,,,
66,18 Av (D),40.607954,-74.001736,244,Ditmas Av (F),40.636119,-73.978172,0.5066,Bronx,Manhattan,2.3052598336150014,2.5532623600676003,1.2934827116102463,720.891194310046,818.7895204955681,,,,,,,
6,"39 Av-Dutch Kills (N,W)",40.752882,-73.932755,282,21 St (G),40.744065,-73.949724,0.2376,Bronx,Manhattan,1.0770729777606018,2.2584975146625443,0.5366190094838206,299.07158028783107,384.0197198376371,,,,,,,
30,Prospect Av (R),40.665414,-73.992872,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.713154,-74.003766,0.5214,Bronx,Manhattan,3.347566106883538,2.803415865652049,1.4617010323509785,814.643592432671,842.7099407548149,,,,,,,
289,Bedford-Nostrand Avs (G),40.689627,-73.953522,629,Lorimer St (L)/Metropolitan Av (G),40.713428,-73.950847,16.653,Bronx,Manhattan,1.6504672164584566,2.3961121319500296,39.90245533336384,22238.66498019304,26915.321525488933,,,,,,,
64,71 St (D),40.619589,-73.998864,409,Spring St (6),40.722301,-73.997141,0.2126,Bronx,Manhattan,7.09736702556182,3.703368086134837,0.7873360551122662,438.8026403434966,343.6136045348554,,,,,,,
295,231 St (1),40.878856,-73.904834,303,157 St (1),40.834041,-73.94489,12.1786,Bronx,Manhattan,3.737636386502757,2.8970327327606618,35.281802839199,19663.45646359565,19683.59663305828,,,,,,,
452,90 St-Elmhurst Av (7),40.748408,-73.876613,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,1.1314,Bronx,Manhattan,5.279169720259278,3.267000732862227,3.6962846291603233,2060.034523003471,1828.619154142688,,,,,,,
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.712603,-74.009552,386,Mt Eden Av (4),40.844434,-73.914685,0.2418,Bronx,Manhattan,10.373316078077274,4.489595858738546,1.0855842786429803,605.0240487411771,390.8079472085044,,,,,,,
388,167 St (4),40.835537,-73.9214,143,Inwood-207 St (A),40.868072,-73.919899,0.2476,Bronx,Manhattan,2.24934471123252,2.539842730695805,0.6288650601202813,350.4826776429079,400.18216595874975,,,,,,,
445,Pelham Pkwy (5),40.858985,-73.855359,427,"West Farms Sq-E Tremont Av (2,5)",40.840295,-73.880049,1.4698,Bronx,Manhattan,1.8255980613509344,2.438143534724224,3.5835833673376647,1997.2232101762247,2375.5563308811406,,,,,,,
293,Van Cortlandt Park-242 St (1),40.889248,-73.898583,365,Castle Hill Av (6),40.834255,-73.851222,0.2666,Bronx,Manhattan,4.534597951085708,3.08830350826057,0.823341715302268,458.869521132324,430.8908135888639,,,,,,,
39,Bay Ridge-95 St (R),40.616622,-74.030876,53,Neck Rd (Q),40.595246,-73.955161,0.4996,Bronx,Manhattan,4.23746963682275,3.0169927128374603,1.507289559333595,840.0512514360308,807.4758082107892,,,,,,,
276,"5 Av/53 St (E,M)",40.760167,-73.975224,187,Shepherd Av (C),40.67413,-73.88075,1.4278,Bronx,Manhattan,7.734131133136462,3.856191471952751,5.505870183654137,3068.563110108646,2307.674057172468,,,,,,,
327,"Chambers St (1,2,3)",40.715478,-74.009266,325,Canal St (1),40.722854,-74.006277,0.956,Bronx,Manhattan,0.5331336527432927,2.1279520766583904,2.034322185285421,1133.7800935399937,1545.1298491783714,,,,,,,
54,"Sheepshead Bay (B,Q)",40.586896,-73.954155,398,77 St (6),40.77362,-73.959874,1.8288,Bronx,Manhattan,12.905005380464496,5.097201291311478,9.32176172155043,5195.257640634806,2955.788146629085,,,,,,,
113,Knickerbocker Av (M),40.698664,-73.919711,636,"Jay St-MetroTech (A,C,F,R)",40.692259,-73.986642,0.5952,Bronx,Manhattan,3.5340769903397358,2.8481784776815364,1.6952358299160504,944.7985435723411,961.9887931286264,,,,,,,
452,90 St-Elmhurst Av (7),40.748408,-73.876613,318,"34 St-Penn Station (1,2,3)",40.750373,-73.991057,1.2288,Bronx,Manhattan,5.991965661072067,3.438071758657296,4.224702577038085,2354.535440658756,1986.0413793623247,,,,,,,
88,"Norwood Av (J,Z)",40.68141,-73.880039,287,Flushing Av (G),40.700377,-73.950234,0.251,Bronx,Manhattan,3.9040277570006463,2.936966661680155,0.737178632081719,410.8486180226319,405.6773976399281,,,,,,,
614,"59 St-Columbus Circle (A,B,C,D,1)",40.768272,-73.981833,436,Harlem-148 St (3),40.82388,-73.93647,3.7292,Bronx,Manhattan,4.5158129381813215,3.0837951051635173,11.50008870617579,6409.295313847674,6027.299407485338,,,,,,,
34,53 St (R),40.645069,-74.014034,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725606,-73.995432,2.5758,Bronx,Manhattan,5.649339190817445,3.3558414057961867,8.643976293049818,4817.510383054929,4163.122871876203,,,,,,,
326,Franklin St (1),40.719318,-74.006886,444,Gun Hill Rd (5),40.869526,-73.846384,0.7662,Bronx,Manhattan,13.34910660098576,5.203785584236583,3.9871405146420695,2222.1359912140656,1238.366621799653,,,,,,,
3,"30 Av (N,W)",40.766779,-73.921479,260,"75 Av (E,F)",40.718331,-73.837324,0.2482,Bronx,Manhattan,5.532943431292935,3.3279064235103046,0.8259863743152577,460.3434576428813,401.1519127260166,,,,,,,
147,175 St (A),40.847391,-73.939704,111,Seneca Av (M),40.702762,-73.90774,0.4986,Bronx,Manhattan,10.13199844235601,4.431679626165442,2.2096354616060894,1231.486692948564,805.8595635986779,,,,,,,
279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",40.700486,-73.807969,83,"Woodhaven Blvd (J,Z)",40.693879,-73.851576,1.0254,Bronx,Manhattan,2.32951238799272,2.5590829731182527,2.6240836806354566,1462.4693484676416,1657.2972252588936,,,,,,,
208,Beach 25 St (A),40.600066,-73.761353,175,"Hoyt-Schermerhorn Sts (A,C,G)",40.688484,-73.985001,2.0488,Bronx,Manhattan,13.221146807275405,5.173075233746097,10.598596538899002,5906.870535150566,3311.3619612935645,,,,,,,
448,Mets-Willets Point (7),40.754622,-73.845625,427,"West Farms Sq-E Tremont Av (2,5)",40.840295,-73.880049,0.2464,Bronx,Manhattan,6.187288564013127,3.4849492553631505,0.8586914965214804,478.5708636960703,398.24267242421627,,,,,,,
298,207 St (1),40.864621,-73.918822,316,50 St (1),40.761728,-73.983849,5.4898,Bronx,Manhattan,7.880700952335796,3.891368228560591,21.36283330115193,11906.056628419989,8872.859671568434,,,,,,,
62,55 St (D),40.631435,-73.995476,383,183 St (4),40.858407,-73.903879,0.5114,Bronx,Manhattan,16.39905356631918,5.9357728559166025,3.03555423851575,1691.7924768181388,826.5474946337021,,,,,,,
237,"Carroll St (F,G)",40.680303,-73.995048,405,23 St (6),40.739864,-73.986599,1.2356,Bronx,Manhattan,4.13903639672059,2.993368735212941,3.6986064092291104,2061.3285107712936,1997.031842724682,,,,,,,
449,111 St (7),40.75173,-73.855334,453,82 St-Jackson Hts (7),40.747659,-73.883697,6.5598,Bronx,Manhattan,1.5110303851429563,2.3626472924343096,15.498493708910583,8637.709294092105,10602.24140652749,,,,,,,
362,Middletown Rd (6),40.843863,-73.836322,475,96 St (Q),40.784318,-73.947152,0.4952,Bronx,Manhattan,7.107445232954335,3.70578685590904,1.8351056510461567,1022.7515935028588,800.3643319174995,,,,,,,
379,Mosholu Pkwy (4),40.87975,-73.884655,355,"Winthrop St (2,5)",40.656652,-73.9502,0.2588,Bronx,Manhattan,15.791732518103515,5.790015804344844,1.4984560901644453,835.1281317977931,418.2841056143959,,,,,,,
452,90 St-Elmhurst Av (7),40.748408,-73.876613,68,Bay Pkwy (D),40.601875,-73.993728,0.2476,Bronx,Manhattan,11.83936086035517,4.84144660648524,1.1987421797657454,668.0898583989319,400.18216595874975,,,,,,,
337,"Nevins St (2,3,4,5)",40.688246,-73.980492,101,"Marcy Av (M,J,Z)",40.708359,-73.957757,0.2666,Bronx,Manhattan,1.830190195914128,2.4392456470193906,0.6503028894953695,362.4305315128551,430.8908135888639,,,,,,,
265,"Grand Av-Newtown (M,R)",40.737015,-73.877223,284,Nassau Av (G),40.724635,-73.951277,1.5178,Bronx,Manhattan,3.9705784032505846,2.95293881678014,4.481970536108896,2497.917493319811,2453.1360722624822,,,,,,,
387,170 St (4),40.840075,-73.917791,264,"Woodhaven Blvd (M,R)",40.733106,-73.869229,0.3072,Bronx,Manhattan,7.815362803395255,3.875687072814861,1.1906110687687252,663.5581810405138,496.5103448405813,,,,,,,
192,Rockaway Blvd (A),40.680429,-73.843853,209,Far Rockaway-Mott Av (A),40.603995,-73.755405,2.4774,Bronx,Manhattan,7.028058124251486,3.686733949820357,9.13351468728495,5090.342725159803,4004.084402044453,,,,,,,
211,"Bedford Park Blvd (B,D)",40.873244,-73.887138,270,"46 St (M,R)",40.756312,-73.913333,0.4982,Bronx,Manhattan,8.194607832066001,3.96670587969584,1.976212869264468,1101.394276666774,805.2130657538333,,,,,,,
69,25 Av (D),40.597704,-73.986829,58,"Coney Island-Stillwell Av (D,F,N,Q)",40.577422,-73.981233,7.2444,Bronx,Manhattan,1.4317977628111025,2.3436314630746646,16.9782037710981,9462.38978219466,11708.722467978863,,,,,,,
380,Bedford Park Blvd-Lehman College (4),40.873412,-73.890064,316,50 St (1),40.761728,-73.983849,0.2448,Bronx,Manhattan,9.14313585356766,4.194352604856238,1.026777517668807,572.2495278514452,395.6566810448383,,,,,,,
336,"Hoyt St (2,3)",40.690545,-73.985065,305,137 St-City College (1),40.822008,-73.953676,0.219,Bronx,Manhattan,9.230687475485167,4.21536499411644,0.9231649337115004,514.5035690349199,353.9575700523676,,,,,,,
316,50 St (1),40.761728,-73.983849,124,Montrose Av (L),40.707739,-73.93985,0.4864,Bronx,Manhattan,4.384264470610586,3.0522234729465403,1.4846014972411972,827.4066107063467,786.1413793309205,,,,,,,
425,"Bronx Park East (2,5)",40.848828,-73.868457,391,"138 St-Grand Concourse (4,5)",40.813224,-73.929849,0.2508,Bronx,Manhattan,4.043867852228138,2.970528284534753,0.7450084937613161,415.21240138581305,405.3541487175059,,,,,,,
10,"49 St (N,R,W)",40.759901,-73.984139,94,Halsey St (J),40.68637,-73.916559,0.251,Bronx,Manhattan,6.1915323780583575,3.485967770734006,0.8749779104542355,487.64770120277,405.6773976399281,,,,,,,
48,Avenue H (Q),40.62927,-73.961639,614,"59 St-Columbus Circle (A,B,C,D,1)",40.768272,-73.981833,0.9274,Bronx,Manhattan,9.662297909448885,4.318951498267732,4.005395619493495,2232.310030820839,1498.9052532719895,,,,,,,
120,Bedford Av (L),40.717304,-73.956872,606,"Court Sq (E,G,M,7)",40.747141,-73.945032,1.8618,Bronx,Manhattan,2.152747077138297,2.5166592985131917,4.685516281971859,2611.35877437815,3009.1242188287574,,,,,,,
137,East 105 St (L),40.650573,-73.899485,134,Sutter Av (L),40.669367,-73.901975,2.0822,Bronx,Manhattan,1.305096428877618,2.3132231429306285,4.816593228210154,2684.411328905613,3365.3445313380807,,,,,,,
471,34 St-Hudson Yards (7),40.755882,-74.00191,108,Middle Village-Metropolitan Av (M),40.711396,-73.889601,0.466,Bronx,Manhattan,6.634977097369897,3.592394503368775,1.6740558385698494,932.9943894696306,753.1699892438505,,,,,,,
167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000495,288,Myrtle-Willoughby Avs (G),40.694568,-73.949046,2.3926,Bronx,Manhattan,3.75109536966086,2.9002628887186064,6.939168987548137,3867.377409880784,3867.026858937418,,,,,,,
630,"Myrtle-Wyckoff Avs (L,M)",40.699622,-73.911986,81,111 St (J),40.697418,-73.836345,0.7652,Bronx,Manhattan,3.965285800362567,2.951668592087016,2.2586168066649845,1258.7852567573232,1236.7503771875415,,,,,,,
228,"23 St (F,M)",40.742878,-73.992821,224,57 St (F),40.763972,-73.97745,8.3326,Bronx,Manhattan,1.6647776839089394,2.399546644138145,19.99446236694551,11143.42830090937,13467.519854878346,,,,,,,
625,"Delancey St (F)/Essex St (J,M,Z)",40.718463,-73.987776,309,103 St (1),40.799446,-73.968379,0.703,Bronx,Manhattan,5.686790687535435,3.3648297650085044,2.3654753248009786,1318.3402582040453,1136.219962314221,,,,,,,
243,"Church Av (F,G)",40.644041,-73.979678,187,Shepherd Av (C),40.67413,-73.88075,0.4814,Bronx,Manhattan,5.586531329276052,3.340767519026252,1.608245483659238,896.3165854884561,778.060156270364,,,,,,,
5,"36 Av (N,W)",40.756804,-73.929575,183,Rockaway Av (C),40.67834,-73.911946,0.5186,Bronx,Manhattan,5.499443824636163,3.319866517912679,1.7216827761895153,959.5381071658873,838.1844558409032,,,,,,,
